generation,avg_eta_SI,avg_eta_MI,rho_SI,rho_MI,sum_eta_SI,count_SI,sum_eta_MI,count_MI,seed,epoch
40,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
41,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
42,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
43,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
44,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
45,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
46,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
47,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
48,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
49,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
50,0.0,0,0.5,0.5,0.0,0,0.0,0,2,7
0,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
1,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
2,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
3,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
4,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
5,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
6,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
7,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
8,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
9,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
10,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
11,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
12,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
13,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
14,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
15,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
16,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
17,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
18,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
19,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
20,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
21,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
22,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
23,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
24,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
25,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
26,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
27,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
28,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
29,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
30,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
31,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
32,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
33,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
34,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
35,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
36,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
37,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
38,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
39,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
40,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
41,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
42,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
43,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
44,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
45,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
46,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
47,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
48,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
49,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
50,0.0,0,0.5,0.5,0.0,0,0.0,0,2,8
